item	wordnet_id	MESH	CUI
http://www.wikidata.org/entity/Q20034	07886143-n		
http://www.wikidata.org/entity/Q20460	03144943-n		
http://www.wikidata.org/entity/Q21036	12119548-n		
http://www.wikidata.org/entity/Q21162	08782550-n		
http://www.wikidata.org/entity/Q21195	08778343-n		
http://www.wikidata.org/entity/Q22932	09988905-n		
http://www.wikidata.org/entity/Q23015	07684843-n		
http://www.wikidata.org/entity/Q23077	08905033-n		
http://www.wikidata.org/entity/Q23079	08904555-n		
http://www.wikidata.org/entity/Q23115	08906000-n		
http://www.wikidata.org/entity/Q23165	08902451-n		
http://www.wikidata.org/entity/Q23168	09587809-n		
http://www.wikidata.org/entity/Q23346	08906659-n		
http://www.wikidata.org/entity/Q23635	08728511-n	D001605	C0005126
http://www.wikidata.org/entity/Q23852	05224424-n	D018594	
http://www.wikidata.org/entity/Q24460	08581519-n		
http://www.wikidata.org/entity/Q24586	06268349-n		
http://www.wikidata.org/entity/Q25336	01877075-n	D008394	
http://www.wikidata.org/entity/Q25351	11205034-n		
http://www.wikidata.org/entity/Q25395	09136415-n		
http://www.wikidata.org/entity/Q25396	08766750-n		
http://www.wikidata.org/entity/Q25416	08783293-n		
http://www.wikidata.org/entity/Q25434	12437208-n		
http://www.wikidata.org/entity/Q25528	08767000-n		
http://www.wikidata.org/entity/Q25615	05294035-n	D003238	C0009780
http://www.wikidata.org/entity/Q26185	15149497-n		
http://www.wikidata.org/entity/Q26336	06109708-n		
http://www.wikidata.org/entity/Q26529	04272778-n		
http://www.wikidata.org/entity/Q26811	12955239-n		
http://www.wikidata.org/entity/Q26849	08958801-n		
http://www.wikidata.org/entity/Q26887	09109186-n		
http://www.wikidata.org/entity/Q27645	10851079-n		
http://www.wikidata.org/entity/Q28218	09113970-n		
http://www.wikidata.org/entity/Q28337	09444677-n		
http://www.wikidata.org/entity/Q28389	10575364-n		
http://www.wikidata.org/entity/Q28730	11302603-n		
http://www.wikidata.org/entity/Q28738	11006018-n		
http://www.wikidata.org/entity/Q28885	11375532-n		
http://www.wikidata.org/entity/Q29477	07646718-n		
http://www.wikidata.org/entity/Q31029	04115362-n		
http://www.wikidata.org/entity/Q31666	09547162-n		
http://www.wikidata.org/entity/Q32112	00446787-n	D001914	
http://www.wikidata.org/entity/Q32789	02393701-n		
http://www.wikidata.org/entity/Q33132	01282108-n		
http://www.wikidata.org/entity/Q204989	09010249-n		
http://www.wikidata.org/entity/Q205130	15116236-n	D025101	
http://www.wikidata.org/entity/Q205178	09938325-n		
http://www.wikidata.org/entity/Q206181	11410359-n		
http://www.wikidata.org/entity/Q206887	09944200-n		
http://www.wikidata.org/entity/Q207036	11200802-n		
http://www.wikidata.org/entity/Q207269	11345862-n		
http://www.wikidata.org/entity/Q207333	04857203-n		
http://www.wikidata.org/entity/Q207356	11302144-n		
http://www.wikidata.org/entity/Q207389	11271374-n		
http://www.wikidata.org/entity/Q208101	11058974-n		
http://www.wikidata.org/entity/Q208470	05031963-n		
http://www.wikidata.org/entity/Q209152	11248946-n		
http://www.wikidata.org/entity/Q209465	08535652-n		
http://www.wikidata.org/entity/Q210350	11200942-n		
http://www.wikidata.org/entity/Q210377	10142098-n		
http://www.wikidata.org/entity/Q210506	06087466-n		
http://www.wikidata.org/entity/Q211748	08677492-n		
http://www.wikidata.org/entity/Q211776	11364230-n		
http://www.wikidata.org/entity/Q211779	09446996-n		
http://www.wikidata.org/entity/Q211839	09195531-n		
http://www.wikidata.org/entity/Q212850	11387720-n		
http://www.wikidata.org/entity/Q213325	09162420-n		
http://www.wikidata.org/entity/Q213545	11313324-n		
http://www.wikidata.org/entity/Q214820	08614386-n		
http://www.wikidata.org/entity/Q214910	11116182-n		
http://www.wikidata.org/entity/Q214934	13106624-n		
http://www.wikidata.org/entity/Q214969	11270981-n		
http://www.wikidata.org/entity/Q215200	09342808-n		
http://www.wikidata.org/entity/Q215548	10120530-n		
http://www.wikidata.org/entity/Q215909	09842689-n		
http://www.wikidata.org/entity/Q216373	09487935-n		
http://www.wikidata.org/entity/Q216781	07870590-n		
http://www.wikidata.org/entity/Q216870	10854035-n		
http://www.wikidata.org/entity/Q216920	05977702-n	D035621	
http://www.wikidata.org/entity/Q219141	07935405-n		
http://www.wikidata.org/entity/Q219526	09082211-n		
http://www.wikidata.org/entity/Q220098	10787505-n		
http://www.wikidata.org/entity/Q220289	08622447-n		
http://www.wikidata.org/entity/Q220437	08575826-n		
http://www.wikidata.org/entity/Q220604	14939613-n		
http://www.wikidata.org/entity/Q220822	10981079-n		
http://www.wikidata.org/entity/Q221048	11285721-n		
http://www.wikidata.org/entity/Q222288	04686657-n		
http://www.wikidata.org/entity/Q223044	01665425-n	D014426	
http://www.wikidata.org/entity/Q223177	09182339-n		
http://www.wikidata.org/entity/Q223677	10964678-n		
http://www.wikidata.org/entity/Q227864	07611070-n		
http://www.wikidata.org/entity/Q228494	10886470-n		
http://www.wikidata.org/entity/Q228611	11195738-n		
http://www.wikidata.org/entity/Q229385	07841948-n		C0453374
http://www.wikidata.org/entity/Q229413	10829650-n		
http://www.wikidata.org/entity/Q230823	03775972-n		
http://www.wikidata.org/entity/Q231088	07915083-n		
http://www.wikidata.org/entity/Q231200	00483133-n		
http://www.wikidata.org/entity/Q231345	11152758-n		
http://www.wikidata.org/entity/Q232652	12563691-n		
http://www.wikidata.org/entity/Q234053	09177669-n		
http://www.wikidata.org/entity/Q235378	05309251-n	D004825	C0014540
http://www.wikidata.org/entity/Q236013	10834947-n		
http://www.wikidata.org/entity/Q236236	11025425-n		
http://www.wikidata.org/entity/Q237959	11130386-n		
http://www.wikidata.org/entity/Q239135	11344423-n		
http://www.wikidata.org/entity/Q240313	02813917-n		
http://www.wikidata.org/entity/Q242602	02421111-n		
http://www.wikidata.org/entity/Q242666	11398082-n		
http://www.wikidata.org/entity/Q243992	14900469-n		
http://www.wikidata.org/entity/Q244043	02463448-n		
http://www.wikidata.org/entity/Q244330	03526239-n		
http://www.wikidata.org/entity/Q245005	04405179-n		
http://www.wikidata.org/entity/Q247137	10959179-n		
http://www.wikidata.org/entity/Q248339	03566040-n		
http://www.wikidata.org/entity/Q248797	14768877-n	D000439	
http://www.wikidata.org/entity/Q248868	05240568-n		
http://www.wikidata.org/entity/Q250432	07819384-n		
http://www.wikidata.org/entity/Q252607	00421872-n		
http://www.wikidata.org/entity/Q254465	04750845-n		
http://www.wikidata.org/entity/Q254554	03937889-n	D001878	
http://www.wikidata.org/entity/Q254580	05576400-n	D014459	C0041602
http://www.wikidata.org/entity/Q257911	11402925-n		
http://www.wikidata.org/entity/Q259857	01605271-n		
http://www.wikidata.org/entity/Q263958	14738374-n	D054199	C0033798
http://www.wikidata.org/entity/Q264389	11263897-n		
http://www.wikidata.org/entity/Q265420	14097129-n	D001742	C0005681
http://www.wikidata.org/entity/Q266143	07918361-n		
http://www.wikidata.org/entity/Q266990	06584038-n		
http://www.wikidata.org/entity/Q267441	11057962-n		
http://www.wikidata.org/entity/Q268547	15099135-n		
http://www.wikidata.org/entity/Q270141	10226696-n		
http://www.wikidata.org/entity/Q270389	10376576-n		
http://www.wikidata.org/entity/Q270524	05276118-n	D000072356	C0933845
http://www.wikidata.org/entity/Q270754	08919705-n		
http://www.wikidata.org/entity/Q271395	09159630-n		
http://www.wikidata.org/entity/Q272082	10829279-n		
http://www.wikidata.org/entity/Q272826	00956862-n		
http://www.wikidata.org/entity/Q273426	07644300-n		
http://www.wikidata.org/entity/Q273543	05315140-n	D007180	C0021156
http://www.wikidata.org/entity/Q277760	03433000-n		
http://www.wikidata.org/entity/Q278846	00681764-n	D020731	
http://www.wikidata.org/entity/Q287831	00559218-n		
http://www.wikidata.org/entity/Q1141362	15255278-n		
http://www.wikidata.org/entity/Q1147392	09308034-n		
http://www.wikidata.org/entity/Q1148064	05594096-n		
http://www.wikidata.org/entity/Q1150990	07912140-n		
http://www.wikidata.org/entity/Q1153376	03378457-n		
http://www.wikidata.org/entity/Q1154500	10791760-n		
http://www.wikidata.org/entity/Q1156462	05838851-n		
http://www.wikidata.org/entity/Q1156994	00540988-n		
http://www.wikidata.org/entity/Q1157079	09056288-n		
http://www.wikidata.org/entity/Q1158854	02944161-n		
http://www.wikidata.org/entity/Q1162164	14238066-n	D003025	C0009081
http://www.wikidata.org/entity/Q1163542	08624787-n		
http://www.wikidata.org/entity/Q1163900	03396459-n		
http://www.wikidata.org/entity/Q1164521	05620141-n		
http://www.wikidata.org/entity/Q1164658	03074858-n		
http://www.wikidata.org/entity/Q1166153	06342634-n		
http://www.wikidata.org/entity/Q1167248	03725402-n		
http://www.wikidata.org/entity/Q1174791	09297058-n		
http://www.wikidata.org/entity/Q1182102	04905981-n		
http://www.wikidata.org/entity/Q1183721	00130563-n		
http://www.wikidata.org/entity/Q1184268	10020538-n		
http://www.wikidata.org/entity/Q1190277	01234977-n		
http://www.wikidata.org/entity/Q1191952	14016695-n		
http://www.wikidata.org/entity/Q1194368	02959829-n		
http://www.wikidata.org/entity/Q1194601	00359757-n		
http://www.wikidata.org/entity/Q1195684	04122550-n		
http://www.wikidata.org/entity/Q1196129	10660018-n	D018454	
http://www.wikidata.org/entity/Q1197726	03950414-n		
http://www.wikidata.org/entity/Q1199019	07851149-n		
http://www.wikidata.org/entity/Q1200945	07912262-n		
http://www.wikidata.org/entity/Q1204348	09648571-n		
http://www.wikidata.org/entity/Q1204361	07105130-n		
http://www.wikidata.org/entity/Q1206488	07407761-n		
http://www.wikidata.org/entity/Q1207479	09181575-n		
http://www.wikidata.org/entity/Q1207626	07622278-n		
http://www.wikidata.org/entity/Q1207920	14421118-n		
http://www.wikidata.org/entity/Q1224394	06148586-n		
http://www.wikidata.org/entity/Q1226651	14729344-n		
http://www.wikidata.org/entity/Q1229994	14421794-n	D010259	C1456784
http://www.wikidata.org/entity/Q1241943	09388627-n		
http://www.wikidata.org/entity/Q1249454	12669185-n		
http://www.wikidata.org/entity/Q1253290	09691039-n		
http://www.wikidata.org/entity/Q1260006	08253884-n		
http://www.wikidata.org/entity/Q1262538	07630898-n		
http://www.wikidata.org/entity/Q1280722	02985871-n		
http://www.wikidata.org/entity/Q1282870	03563356-n		
http://www.wikidata.org/entity/Q1283197	09603022-n		
http://www.wikidata.org/entity/Q1283397	10142563-n		
http://www.wikidata.org/entity/Q1313396	06355831-n		
http://www.wikidata.org/entity/Q1314183	02303030-n	D012831	
http://www.wikidata.org/entity/Q1317634	02942602-n		
http://www.wikidata.org/entity/Q1320033	03678153-n		
http://www.wikidata.org/entity/Q1321468	09405255-n		
http://www.wikidata.org/entity/Q1321960	08299972-n		
http://www.wikidata.org/entity/Q1323314	02776042-n		
http://www.wikidata.org/entity/Q1324405	04606451-n		
http://www.wikidata.org/entity/Q1324545	02854209-n		
http://www.wikidata.org/entity/Q1326527	01278929-n		
http://www.wikidata.org/entity/Q1329239	01790476-n	D006737	
http://www.wikidata.org/entity/Q1331380	07316885-n		
http://www.wikidata.org/entity/Q1333006	11279625-n		
http://www.wikidata.org/entity/Q1333546	10879265-n		
http://www.wikidata.org/entity/Q1339145	07776046-n		
http://www.wikidata.org/entity/Q1344174	09885360-n		
http://www.wikidata.org/entity/Q1345896	09379826-n		
http://www.wikidata.org/entity/Q1347864	04553480-n		
http://www.wikidata.org/entity/Q1349300	04115231-n		
http://www.wikidata.org/entity/Q1349880	10341412-n		
http://www.wikidata.org/entity/Q1354040	03635674-n		
http://www.wikidata.org/entity/Q1356561	09411014-n		
http://www.wikidata.org/entity/Q1358845	07038435-n		
http://www.wikidata.org/entity/Q1358981	14781726-n		
http://www.wikidata.org/entity/Q1360486	09316823-n		
http://www.wikidata.org/entity/Q1360927	09381928-n		
http://www.wikidata.org/entity/Q1361224	02679524-n		
http://www.wikidata.org/entity/Q1364005	05613699-n	D012704	C0036760
http://www.wikidata.org/entity/Q1364253	13457676-n		
http://www.wikidata.org/entity/Q1366583	08532274-n		
http://www.wikidata.org/entity/Q1366855	02189802-n		
http://www.wikidata.org/entity/Q1368573	03388667-n		
http://www.wikidata.org/entity/Q1369583	01253258-n		
http://www.wikidata.org/entity/Q1376885	07116315-n		
http://www.wikidata.org/entity/Q1383594	10089676-n		
http://www.wikidata.org/entity/Q1385860	13916847-n		
http://www.wikidata.org/entity/Q1390369	10002290-n		
http://www.wikidata.org/entity/Q1391070	08038217-n		
http://www.wikidata.org/entity/Q1392182	04122896-n		
http://www.wikidata.org/entity/Q1393804	09332362-n		
http://www.wikidata.org/entity/Q1394389	05490181-n	D004388	C0013313
http://www.wikidata.org/entity/Q1402739	03338294-n		
http://www.wikidata.org/entity/Q1409420	10105505-n		
http://www.wikidata.org/entity/Q1413190	01883812-n		
http://www.wikidata.org/entity/Q1416159	03923449-n		
http://www.wikidata.org/entity/Q1416523	03984779-n		
http://www.wikidata.org/entity/Q1419192	10437588-n		
http://www.wikidata.org/entity/Q1423091	11807659-n		
http://www.wikidata.org/entity/Q1424609	09347944-n		
http://www.wikidata.org/entity/Q1442272	05524362-n		
http://www.wikidata.org/entity/Q1444534	04492338-n		
http://www.wikidata.org/entity/Q1456936	06501650-n		
http://www.wikidata.org/entity/Q13	14408089-n		
http://www.wikidata.org/entity/Q17	08941623-n	D007564	
http://www.wikidata.org/entity/Q20	08781940-n	D009664	
http://www.wikidata.org/entity/Q21	08891234-n	D004739	
http://www.wikidata.org/entity/Q34	08783723-n	D013548	
http://www.wikidata.org/entity/Q35	08779077-n	D003718	
http://www.wikidata.org/entity/Q37	09036200-n	D008097	
http://www.wikidata.org/entity/Q41	08798733-n	D006115	
http://www.wikidata.org/entity/Q61	09093291-n		
http://www.wikidata.org/entity/Q77	09183088-n	D014583	
http://www.wikidata.org/entity/Q84	08893849-n	D008131	
http://www.wikidata.org/entity/Q98	09405883-n	D010140	
http://www.wikidata.org/entity/Q169	07780131-n		
http://www.wikidata.org/entity/Q176	08848063-n	D011792	
http://www.wikidata.org/entity/Q191	09034667-n	D004957	
http://www.wikidata.org/entity/Q215	08836296-n	D017524	
http://www.wikidata.org/entity/Q238	09014551-n	D012496	
http://www.wikidata.org/entity/Q282	07907701-n	D014920	
http://www.wikidata.org/entity/Q336	06008975-n	D012586	
http://www.wikidata.org/entity/Q340	08848525-n		
http://www.wikidata.org/entity/Q351	08627862-n		
http://www.wikidata.org/entity/Q374	07922351-n		
http://www.wikidata.org/entity/Q553	05290245-n	D014070	
http://www.wikidata.org/entity/Q641	08831116-n		
http://www.wikidata.org/entity/Q727	08969510-n		
http://www.wikidata.org/entity/Q754	08774035-n	D014300	
http://www.wikidata.org/entity/Q760	09010979-n	D019431	
http://www.wikidata.org/entity/Q792	08756105-n	D004544	
http://www.wikidata.org/entity/Q804	08757039-n	D010176	
http://www.wikidata.org/entity/Q810	08946959-n	D007597	
http://www.wikidata.org/entity/Q811	08756653-n	D009527	
http://www.wikidata.org/entity/Q817	08949016-n	D007730	
http://www.wikidata.org/entity/Q830	02405077-n	D002417	
http://www.wikidata.org/entity/Q836	08733223-n	D002052	
http://www.wikidata.org/entity/Q837	08926147-n	D009390	
http://www.wikidata.org/entity/Q842	08997476-n	D009850	
http://www.wikidata.org/entity/Q851	09015658-n	D012529	
http://www.wikidata.org/entity/Q902	08867723-n	D001459	
http://www.wikidata.org/entity/Q933	08670292-n		
http://www.wikidata.org/entity/Q962	08777253-n	D001541	
http://www.wikidata.org/entity/Q967	08734052-n	D002063	
http://www.wikidata.org/entity/Q970	08751730-n	D017507	
http://www.wikidata.org/entity/Q974	08752218-n	D015023	
http://www.wikidata.org/entity/Q983	08781333-n	D016703	
http://www.wikidata.org/entity/Q1000	08965302-n	D005681	
http://www.wikidata.org/entity/Q1008	08754350-n	D007560	
http://www.wikidata.org/entity/Q1013	08978603-n	D007927	
http://www.wikidata.org/entity/Q1016	08979456-n	D008002	
http://www.wikidata.org/entity/Q1022	08792745-n		
http://www.wikidata.org/entity/Q1055	08791169-n		
http://www.wikidata.org/entity/Q1142	08959982-n		
http://www.wikidata.org/entity/Q1185	08922385-n		
http://www.wikidata.org/entity/Q1190	08962738-n		
http://www.wikidata.org/entity/Q1197	08787162-n		
http://www.wikidata.org/entity/Q1246	08834659-n	D063826	
http://www.wikidata.org/entity/Q1289	08955953-n		
http://www.wikidata.org/entity/Q1451	09004659-n		
http://www.wikidata.org/entity/Q1663	08836868-n		
http://www.wikidata.org/entity/Q1735	08866016-n		
http://www.wikidata.org/entity/Q1741	08865316-n		
http://www.wikidata.org/entity/Q1754	08784069-n		
http://www.wikidata.org/entity/Q1844	08980616-n		
http://www.wikidata.org/entity/Q1865	08983602-n		
http://www.wikidata.org/entity/Q1867	08748728-n		
http://www.wikidata.org/entity/Q1874	09039375-n		
http://www.wikidata.org/entity/Q1899	09038277-n		
http://www.wikidata.org/entity/Q2058	08849874-n		
http://www.wikidata.org/entity/Q2123	08848997-n		
http://www.wikidata.org/entity/Q2280	09033888-n		
http://www.wikidata.org/entity/Q2678	09034049-n		
http://www.wikidata.org/entity/Q2795	08788351-n		
http://www.wikidata.org/entity/Q3114	08851261-n		
http://www.wikidata.org/entity/Q3141	08852801-n		
http://www.wikidata.org/entity/Q3492	08928727-n		
http://www.wikidata.org/entity/Q3718	09018488-n		
http://www.wikidata.org/entity/Q3733	08967390-n		
http://www.wikidata.org/entity/Q3739	08967800-n		
http://www.wikidata.org/entity/Q3854	08734350-n		
http://www.wikidata.org/entity/Q3915	08982238-n		
http://www.wikidata.org/entity/Q3926	09022642-n		
http://www.wikidata.org/entity/Q3940	09019084-n		
http://www.wikidata.org/entity/Q3950	04542665-n		
http://www.wikidata.org/entity/Q4758	01657985-n		
http://www.wikidata.org/entity/Q4970	08745439-n		
http://www.wikidata.org/entity/Q5112	08853535-n		
http://www.wikidata.org/entity/Q5196	09027362-n		
http://www.wikidata.org/entity/Q5378	00472041-n		
http://www.wikidata.org/entity/Q5680	08939248-n		
http://www.wikidata.org/entity/Q5687	08947609-n		
http://www.wikidata.org/entity/Q5690	08805092-n		
http://www.wikidata.org/entity/Q5843	02772753-n		
http://www.wikidata.org/entity/Q5880	05528762-n	D014621	C0042232
http://www.wikidata.org/entity/Q5933	08896662-n		
http://www.wikidata.org/entity/Q6397	08954086-n		
http://www.wikidata.org/entity/Q6454	08954641-n		
http://www.wikidata.org/entity/Q63967171	09978371-n		
http://www.wikidata.org/entity/Q65088045	09416001-n		
http://www.wikidata.org/entity/Q65660773	03655000-n		
http://www.wikidata.org/entity/Q76493786	09429822-n		
http://www.wikidata.org/entity/Q105550816	07889324-n		
http://www.wikidata.org/entity/Q127091	09103307-n		
http://www.wikidata.org/entity/Q127497	07808359-n		
http://www.wikidata.org/entity/Q128015	03472000-n		
http://www.wikidata.org/entity/Q128027	11381283-n		
http://www.wikidata.org/entity/Q128030	06123204-n		
http://www.wikidata.org/entity/Q128133	09147682-n		
http://www.wikidata.org/entity/Q128608	06458146-n		
http://www.wikidata.org/entity/Q128746	10867050-n		
http://www.wikidata.org/entity/Q129902	08621081-n		
http://www.wikidata.org/entity/Q129967	10921172-n		
http://www.wikidata.org/entity/Q130274	09539458-n		
http://www.wikidata.org/entity/Q130514	08919804-n		
http://www.wikidata.org/entity/Q130736	09388185-n		
http://www.wikidata.org/entity/Q130873	10861253-n		
http://www.wikidata.org/entity/Q131119	06458530-n		
http://www.wikidata.org/entity/Q131149	11360987-n		
http://www.wikidata.org/entity/Q131175	06460264-n		
http://www.wikidata.org/entity/Q131203	09579091-n		
http://www.wikidata.org/entity/Q131274	09240415-n		
http://www.wikidata.org/entity/Q131432	12628478-n	D031231	
http://www.wikidata.org/entity/Q131449	08453769-n		
http://www.wikidata.org/entity/Q131480	07868809-n		
http://www.wikidata.org/entity/Q131514	04263630-n		
http://www.wikidata.org/entity/Q131579	11377327-n		
http://www.wikidata.org/entity/Q131643	06451078-n		
http://www.wikidata.org/entity/Q131721	11379407-n		
http://www.wikidata.org/entity/Q132033	09359759-n		
http://www.wikidata.org/entity/Q132543	09580259-n		
http://www.wikidata.org/entity/Q133046	11376817-n		
http://www.wikidata.org/entity/Q133105	05568420-n		
http://www.wikidata.org/entity/Q133893	12814044-n		
http://www.wikidata.org/entity/Q134194	00938921-n		
http://www.wikidata.org/entity/Q134205	04460427-n		C0183975
http://www.wikidata.org/entity/Q134283	12874047-n		
http://www.wikidata.org/entity/Q134385	07798180-n		
http://www.wikidata.org/entity/Q134574	04028726-n		
http://www.wikidata.org/entity/Q134990	07241818-n	D006625	
http://www.wikidata.org/entity/Q140232	12846903-n		
http://www.wikidata.org/entity/Q140265	09503371-n		
http://www.wikidata.org/entity/Q143623	15082877-n	D013261	
http://www.wikidata.org/entity/Q145746	11111853-n		
http://www.wikidata.org/entity/Q147298	05463833-n	D017949	
http://www.wikidata.org/entity/Q147314	03793056-n		
http://www.wikidata.org/entity/Q147417	11664497-n		
http://www.wikidata.org/entity/Q147764	11757785-n	D031946	
http://www.wikidata.org/entity/Q147975	08997344-n		
http://www.wikidata.org/entity/Q148958	03709577-n		
http://www.wikidata.org/entity/Q149918	03081745-n		
http://www.wikidata.org/entity/Q150519	09614329-n		
http://www.wikidata.org/entity/Q150851	11265100-n		
http://www.wikidata.org/entity/Q151165	11018470-n		
http://www.wikidata.org/entity/Q151973	10894694-n		
http://www.wikidata.org/entity/Q152519	02804616-n		
http://www.wikidata.org/entity/Q152660	08626543-n		
http://www.wikidata.org/entity/Q153641	07532236-n	D011889	
http://www.wikidata.org/entity/Q154326	06759903-n		
http://www.wikidata.org/entity/Q154425	05585041-n	D014034	
http://www.wikidata.org/entity/Q154430	07539144-n	D001007	C4020884
http://www.wikidata.org/entity/Q154628	08861811-n		
http://www.wikidata.org/entity/Q154697	01307311-n		
http://www.wikidata.org/entity/Q154756	10900593-n		
http://www.wikidata.org/entity/Q154812	11398457-n		
http://www.wikidata.org/entity/Q154959	11037450-n		
http://www.wikidata.org/entity/Q155057	11107921-n		
http://www.wikidata.org/entity/Q155647	09837221-n		
http://www.wikidata.org/entity/Q155980	06471965-n		
http://www.wikidata.org/entity/Q156386	11292962-n		
http://www.wikidata.org/entity/Q156424	03763133-n		
http://www.wikidata.org/entity/Q156684	09215158-n		
http://www.wikidata.org/entity/Q156731	11233716-n		
http://www.wikidata.org/entity/Q157037	10387812-n		
http://www.wikidata.org/entity/Q157191	11175804-n		
http://www.wikidata.org/entity/Q157194	11017549-n		
http://www.wikidata.org/entity/Q159429	02489041-n	D010215	
http://www.wikidata.org/entity/Q159557	09273908-n	D003128	C0009421
http://www.wikidata.org/entity/Q159621	09220823-n		
http://www.wikidata.org/entity/Q159694	10956708-n		
http://www.wikidata.org/entity/Q159774	07936589-n		
http://www.wikidata.org/entity/Q159954	09254024-n		
http://www.wikidata.org/entity/Q159979	09771850-n	D014427	
http://www.wikidata.org/entity/Q160137	02786184-n		
http://www.wikidata.org/entity/Q160141	11329313-n		
http://www.wikidata.org/entity/Q160196	11126642-n		
http://www.wikidata.org/entity/Q160278	11287103-n		
http://www.wikidata.org/entity/Q160525	07711487-n		C0458214
http://www.wikidata.org/entity/Q160636	09433602-n		
http://www.wikidata.org/entity/Q161273	00414687-n		
http://www.wikidata.org/entity/Q161351	11092179-n		
http://www.wikidata.org/entity/Q161705	03402248-n		
http://www.wikidata.org/entity/Q161944	10014211-n		
http://www.wikidata.org/entity/Q161985	06472446-n		
http://www.wikidata.org/entity/Q162339	04324313-n	D019023	
http://www.wikidata.org/entity/Q162564	11501609-n	D000069453	
http://www.wikidata.org/entity/Q162615	09047954-n		
http://www.wikidata.org/entity/Q162633	08297045-n		
http://www.wikidata.org/entity/Q162737	09220310-n		
http://www.wikidata.org/entity/Q162808	03456853-n		
http://www.wikidata.org/entity/Q162819	10907345-n		
http://www.wikidata.org/entity/Q163446	09259672-n		
http://www.wikidata.org/entity/Q163490	08977985-n		
http://www.wikidata.org/entity/Q273279	11074851-n		
http://www.wikidata.org/entity/Q275010	09542589-n		
http://www.wikidata.org/entity/Q276010	10953680-n		
http://www.wikidata.org/entity/Q276013	11354210-n		
http://www.wikidata.org/entity/Q278173	12809438-n		
http://www.wikidata.org/entity/Q278495	11209422-n		
http://www.wikidata.org/entity/Q280913	14853434-n		
http://www.wikidata.org/entity/Q282657	11026227-n		
http://www.wikidata.org/entity/Q287709	10303360-n		
http://www.wikidata.org/entity/Q288514	08425514-n		
http://www.wikidata.org/entity/Q288732	15004520-n		
http://www.wikidata.org/entity/Q289037	03633506-n		
http://www.wikidata.org/entity/Q290691	09851102-n		
http://www.wikidata.org/entity/Q292609	12500509-n		
http://www.wikidata.org/entity/Q292791	11152107-n		
http://www.wikidata.org/entity/Q295516	10900733-n		
http://www.wikidata.org/entity/Q298685	11013632-n		
http://www.wikidata.org/entity/Q298707	11292513-n		
http://www.wikidata.org/entity/Q299965	10978174-n		
http://www.wikidata.org/entity/Q301276	05312102-n		
http://www.wikidata.org/entity/Q302896	05601956-n	D005360	C0016068
http://www.wikidata.org/entity/Q306216	08620012-n		
http://www.wikidata.org/entity/Q308398	09521628-n		
http://www.wikidata.org/entity/Q309331	03848388-n		
http://www.wikidata.org/entity/Q310379	11093314-n		
http://www.wikidata.org/entity/Q310694	11331618-n		
http://www.wikidata.org/entity/Q310989	10995579-n		
http://www.wikidata.org/entity/Q311317	11336823-n		
http://www.wikidata.org/entity/Q311454	12387024-n	D029760	
http://www.wikidata.org/entity/Q311526	11216617-n		
http://www.wikidata.org/entity/Q312028	11297086-n		
http://www.wikidata.org/entity/Q312547	11405437-n		
http://www.wikidata.org/entity/Q312635	10827649-n		
http://www.wikidata.org/entity/Q313067	11296539-n		
http://www.wikidata.org/entity/Q313252	11084657-n		
http://www.wikidata.org/entity/Q313270	11122343-n		
http://www.wikidata.org/entity/Q313368	11234143-n		
http://www.wikidata.org/entity/Q313498	11402107-n		
http://www.wikidata.org/entity/Q313595	11313147-n		
http://www.wikidata.org/entity/Q313693	11079767-n		
http://www.wikidata.org/entity/Q314333	11110368-n		
http://www.wikidata.org/entity/Q315537	10933623-n		
http://www.wikidata.org/entity/Q315597	11078431-n		
http://www.wikidata.org/entity/Q317128	11213048-n		
http://www.wikidata.org/entity/Q319004	08428927-n		
http://www.wikidata.org/entity/Q319369	08915375-n		
http://www.wikidata.org/entity/Q319808	14468110-n		
http://www.wikidata.org/entity/Q322898	10825717-n		
http://www.wikidata.org/entity/Q324663	05337283-n	D004702	C0014133
http://www.wikidata.org/entity/Q325980	01129566-n	D003068	
http://www.wikidata.org/entity/Q326417	01289431-n		
http://www.wikidata.org/entity/Q329455	10257253-n		
http://www.wikidata.org/entity/Q331768	03445800-n		
http://www.wikidata.org/entity/Q331769	13823636-n		
http://www.wikidata.org/entity/Q332050	04468931-n		
http://www.wikidata.org/entity/Q332442	11397846-n		
http://www.wikidata.org/entity/Q332682	06820979-n		
http://www.wikidata.org/entity/Q333127	11407174-n		
http://www.wikidata.org/entity/Q333402	11129553-n		
http://www.wikidata.org/entity/Q333911	10965691-n		
http://www.wikidata.org/entity/Q334993	10946181-n		
http://www.wikidata.org/entity/Q335573	11012188-n		
http://www.wikidata.org/entity/Q336489	11243284-n		
http://www.wikidata.org/entity/Q336794	11346149-n		
http://www.wikidata.org/entity/Q337285	14768470-n		
http://www.wikidata.org/entity/Q340936	03477097-n		
http://www.wikidata.org/entity/Q344793	10893370-n		
http://www.wikidata.org/entity/Q349070	11401959-n		
http://www.wikidata.org/entity/Q352729	11243109-n		
http://www.wikidata.org/entity/Q353449	11129960-n		
http://www.wikidata.org/entity/Q354759	11309297-n		
http://www.wikidata.org/entity/Q361859	11416938-n		
http://www.wikidata.org/entity/Q361945	04572325-n		
http://www.wikidata.org/entity/Q365626	11075449-n		
http://www.wikidata.org/entity/Q366791	05690411-n		
